uid,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
13797,0,0.68,0.78,5,233,3,0,0,technical,high
13798,0,0.65,0.79,5,233,3,0,0,support,low
13799,0,0.94,0.77,5,233,4,0,0,technical,high
13800,0,0.73,0.88,5,233,4,1,0,sales,medium
13801,0,0.73,0.88,5,233,4,1,0,sales,medium
13802,0,0.57,0.82,5,233,7,0,1,sales,medium
13803,0,0.57,0.82,5,233,7,0,1,sales,medium
13804,0,0.29,0.58,5,234,2,0,0,product_mng,low
13805,0,0.8,0.6,5,234,2,0,0,IT,low
13806,0,0.87,0.64,5,234,2,1,0,IT,medium
13807,0,0.75,0.66,5,234,2,0,0,management,high
13808,0,0.87,0.64,5,234,2,1,0,IT,medium
13809,0,0.75,0.66,5,234,2,0,0,management,high
13810,0,0.95,0.64,5,234,3,0,0,RandD,medium
13811,0,0.52,0.95,5,234,3,0,0,marketing,low
13812,0,0.58,0.72,5,234,3,1,0,sales,low
13813,0,0.52,0.8,5,234,3,0,0,sales,high
13814,0,0.23,0.9,5,234,3,1,0,sales,low
13815,0,0.76,0.77,5,234,3,0,0,support,low
13816,0,0.13,0.67,5,234,6,0,0,sales,medium
13817,0,0.7,0.95,5,234,6,1,0,sales,medium
13818,0,0.97,0.66,5,234,6,0,0,technical,low
13819,0,0.97,0.66,5,234,6,0,0,technical,low
13820,0,0.79,0.6,5,235,2,0,0,IT,medium
13821,0,0.58,0.93,5,235,2,0,0,management,low
13822,0,0.48,0.8,5,235,2,0,0,support,medium
13823,0,0.57,0.67,5,235,2,0,0,product_mng,low
13824,0,0.57,0.67,5,235,2,0,0,product_mng,low
13825,0,0.48,0.59,5,235,3,0,0,product_mng,low
13826,0,0.97,0.75,5,235,3,1,0,support,low
13827,0,0.82,0.97,5,235,3,0,0,support,medium
13828,0,0.95,0.75,5,235,3,1,0,support,low
13829,0,0.75,0.53,5,235,3,0,0,sales,medium
13830,0,0.96,0.94,5,235,3,0,0,hr,low
13831,0,0.86,0.71,5,235,4,0,0,IT,medium
13832,0,0.85,0.94,5,235,4,0,0,sales,low
13833,0,0.85,0.94,5,235,4,0,0,sales,low
13834,0,0.49,0.86,5,235,5,0,0,technical,low
13835,0,0.66,0.49,5,235,8,1,0,sales,low
13836,0,0.66,0.49,5,235,8,1,0,sales,low
13837,0,0.92,0.68,5,236,2,0,0,hr,low
13838,0,0.48,0.76,5,236,2,0,0,sales,low
13839,0,0.61,0.83,5,236,2,0,0,sales,medium
13840,0,0.87,0.81,5,236,3,0,0,technical,medium
13841,0,0.85,0.59,5,236,3,0,0,sales,low
13842,0,0.66,0.77,5,236,3,0,0,sales,high
13843,0,0.78,0.59,5,236,3,0,0,technical,high
13844,0,0.92,0.6,5,236,3,1,1,sales,medium
13845,0,0.78,0.59,5,236,3,0,0,technical,high
13846,0,0.92,0.6,5,236,3,1,1,sales,medium
13847,0,0.23,0.52,5,236,4,0,0,RandD,low
13848,0,0.92,0.99,5,236,4,0,0,sales,medium
13849,0,0.85,0.88,5,236,4,0,0,technical,medium
13850,0,0.87,0.68,5,236,4,0,0,sales,high
13851,0,0.53,0.56,5,236,4,1,0,support,high
13852,0,0.9,0.62,5,236,6,0,0,technical,medium
13853,0,0.53,0.74,5,237,2,0,1,support,medium
13854,0,0.9,0.72,5,237,2,0,0,accounting,low
13855,0,0.56,0.57,5,237,2,0,0,IT,low
13856,0,0.49,0.76,5,237,3,0,0,IT,high
13857,0,0.67,0.99,5,237,3,0,0,product_mng,medium
13858,0,0.86,0.77,5,237,3,1,0,technical,low
13859,0,0.55,0.9,5,237,3,0,0,sales,medium
13860,0,0.86,0.56,5,237,3,0,0,technical,low
13861,0,0.69,1,5,237,3,0,0,technical,high
13862,0,0.93,0.67,5,237,4,0,0,product_mng,low
13863,0,0.74,0.79,5,237,4,0,0,product_mng,low
13864,0,0.72,0.85,5,237,4,0,0,accounting,low
13865,0,0.72,0.85,5,237,4,0,0,accounting,low
13866,0,0.25,0.8,5,237,6,0,0,support,medium
13867,0,0.94,0.75,5,238,2,0,0,support,medium
13868,0,0.94,0.51,5,238,2,0,0,sales,low
13869,0,0.38,0.92,5,238,2,0,0,product_mng,low
13870,0,0.93,0.58,5,238,2,0,0,sales,medium
13871,0,0.56,0.62,5,238,3,0,0,sales,low
13872,0,0.98,0.53,5,238,3,0,0,technical,medium
13873,0,0.77,0.86,5,238,3,0,0,management,high
13874,0,0.77,0.86,5,238,3,0,0,management,high
13875,0,0.5,0.51,5,238,4,0,0,technical,medium
13876,0,0.56,0.77,5,238,4,0,0,technical,medium
13877,0,0.65,0.49,5,238,4,0,0,marketing,high
13878,0,0.86,0.96,5,238,5,0,0,technical,low
13879,0,0.23,0.88,5,238,6,0,0,RandD,medium
13880,0,0.79,0.86,5,238,8,0,0,sales,low
13881,0,0.79,0.86,5,238,8,0,0,sales,low
13882,0,0.21,0.76,5,239,2,0,0,RandD,low
13883,0,0.56,0.69,5,239,2,1,0,IT,low
13884,0,0.67,0.55,5,239,2,0,0,marketing,medium
13885,0,0.52,0.62,5,239,2,0,0,sales,medium
13886,0,0.52,0.62,5,239,2,0,0,sales,medium
13887,0,0.21,0.57,5,239,3,0,0,sales,high
13888,0,0.7,0.87,5,239,3,0,0,hr,medium
13889,0,0.52,0.54,5,239,3,0,0,support,medium
13890,0,0.67,0.97,5,239,3,0,0,support,low
13891,0,0.5,0.53,5,239,3,0,0,technical,medium
13892,0,0.89,0.96,5,239,3,0,0,support,low
13893,0,0.98,0.61,5,239,3,0,0,IT,low
13894,0,0.73,0.56,5,239,3,0,0,technical,low
13895,0,0.65,0.66,5,239,4,0,0,technical,low
13896,0,0.54,0.7,5,239,5,0,0,RandD,medium
13897,0,0.35,0.6,5,239,5,0,0,support,medium
13898,0,0.72,0.53,5,240,2,0,0,sales,medium
13899,0,0.79,0.87,5,240,2,1,0,technical,medium
13900,0,0.8,0.79,5,240,2,0,0,support,low
13901,0,0.96,0.97,5,240,2,0,0,sales,low
13902,0,0.42,0.41,5,240,2,0,0,technical,medium
13903,0,0.91,0.69,5,240,3,0,0,sales,medium
13904,0,0.55,0.49,5,240,3,0,0,technical,high
13905,0,0.83,0.78,5,240,3,0,0,accounting,high
13906,0,0.94,0.84,5,240,3,0,0,sales,low
13907,0,0.8,0.79,5,240,4,0,0,IT,medium
13908,0,0.69,0.97,5,240,4,0,0,technical,medium
13909,0,0.65,0.99,5,240,5,0,0,RandD,medium
13910,0,0.91,0.63,5,240,7,0,0,sales,medium
13911,0,0.91,0.63,5,240,7,0,0,sales,medium
13912,0,0.65,0.77,5,241,2,0,0,sales,medium
13913,0,0.99,0.98,5,241,2,0,0,IT,medium
13914,0,0.89,0.88,5,241,2,1,0,sales,medium
13915,0,0.7,0.83,5,241,2,0,0,sales,medium
13916,0,0.89,0.88,5,241,2,1,0,sales,medium
13917,0,0.7,0.83,5,241,2,0,0,sales,medium
13918,0,0.83,0.93,5,241,3,0,0,sales,low
13919,0,0.56,0.64,5,241,3,1,0,support,medium
13920,0,0.52,0.63,5,241,3,0,0,sales,low
13921,0,0.81,0.87,5,241,3,0,0,accounting,low
13922,0,0.74,0.79,5,241,3,0,0,technical,low
13923,0,0.51,0.73,5,241,3,0,0,IT,low
13924,0,0.6,0.73,5,241,3,0,0,sales,high
13925,0,0.6,0.73,5,241,3,0,0,sales,high
13926,0,0.63,1,5,241,4,0,0,RandD,medium
13927,0,1,0.67,5,241,4,0,0,RandD,medium
13928,0,0.93,0.79,5,241,4,0,0,marketing,high
13929,0,0.67,0.49,5,241,8,0,0,sales,medium
13930,0,0.67,0.49,5,241,8,0,0,sales,medium
13931,0,0.69,0.55,5,242,2,0,0,sales,medium
13932,0,0.79,0.55,5,242,2,0,0,support,low
13933,0,0.51,0.5,5,242,2,0,0,sales,low
13934,0,0.5,0.65,5,242,3,0,0,sales,high
13935,0,0.8,0.85,5,242,3,0,0,support,high
13936,0,0.67,0.65,5,242,3,0,0,support,low
13937,0,0.8,0.91,5,242,3,1,0,accounting,medium
13938,0,0.59,0.97,5,242,3,0,0,product_mng,low
13939,0,0.87,0.48,5,242,3,0,0,sales,medium
13940,0,0.87,0.48,5,242,3,0,0,sales,medium
13941,0,0.12,0.55,5,242,4,0,0,marketing,medium
13942,0,0.78,0.92,5,242,4,0,0,RandD,medium
13943,0,0.23,0.94,5,242,4,0,0,support,medium
13944,0,0.23,0.94,5,242,4,0,0,support,medium
13945,0,0.59,0.63,5,243,2,0,0,accounting,medium
13946,0,0.59,0.68,5,243,2,0,0,support,medium
13947,0,0.61,1,5,243,2,0,0,technical,medium
13948,0,0.77,0.74,5,243,2,0,0,technical,low
13949,0,0.77,0.74,5,243,2,0,0,technical,low
13950,0,1,0.81,5,243,3,0,0,sales,low
13951,0,0.92,0.79,5,243,3,1,0,support,high
13952,0,0.68,0.75,5,243,3,1,0,support,low
13953,0,0.62,0.89,5,243,3,0,0,support,medium
13954,0,0.56,0.71,5,243,3,0,0,technical,medium
13955,0,0.76,0.49,5,243,3,0,0,technical,low
13956,0,0.96,0.96,5,243,3,0,0,technical,medium
13957,0,0.84,0.76,5,243,3,0,0,sales,medium
13958,0,0.76,0.67,5,243,3,0,0,sales,low
13959,0,0.76,0.67,5,243,3,0,0,sales,low
13960,0,0.81,0.98,5,243,6,0,0,sales,medium
13961,0,0.95,0.74,5,243,6,0,0,management,medium
13962,0,0.95,0.74,5,243,6,0,0,management,medium
13963,0,0.63,1,5,244,2,0,0,hr,medium
13964,0,0.85,1,5,244,2,0,0,product_mng,medium
13965,0,0.96,0.74,5,244,2,1,0,IT,low
13966,0,0.87,0.71,5,244,2,0,0,IT,low
13967,0,0.88,0.72,5,244,2,0,0,technical,low
13968,0,0.88,0.72,5,244,2,0,0,technical,low
13969,0,0.35,0.52,5,244,3,0,0,hr,low
13970,0,0.66,0.99,5,244,3,0,0,technical,medium
13971,0,0.72,0.8,5,244,3,0,0,IT,medium
13972,0,0.23,0.68,5,244,3,0,0,support,low
13973,0,0.76,0.6,5,244,3,1,0,technical,low
13974,0,0.56,0.71,5,244,3,0,0,product_mng,low
13975,0,0.56,0.71,5,244,3,0,0,product_mng,low
13976,0,0.72,0.53,5,244,4,0,0,sales,medium
13977,0,0.25,0.82,5,244,5,1,0,sales,medium
13978,0,0.15,0.94,5,244,6,0,0,technical,high
13979,0,0.69,0.57,5,245,2,1,0,sales,low
13980,0,0.88,0.74,5,245,2,0,0,sales,medium
13981,0,0.71,0.59,5,245,2,0,0,management,medium
13982,0,0.5,0.87,5,245,2,0,0,technical,low
13983,0,0.73,0.85,5,245,3,0,0,RandD,low
13984,0,0.56,0.85,5,245,3,0,0,IT,high
13985,0,0.94,0.8,5,245,3,1,0,product_mng,medium
13986,0,0.84,0.73,5,245,3,0,0,sales,medium
13987,0,0.79,0.72,5,245,3,1,0,technical,low
13988,0,0.3,0.88,5,245,4,0,0,hr,low
13989,0,0.7,0.8,5,245,4,0,0,support,high
13990,0,0.84,0.62,5,245,4,0,0,technical,medium
13991,0,0.23,0.59,5,245,5,0,0,hr,low
13992,0,0.19,0.81,5,245,5,0,0,RandD,medium
13993,0,0.63,0.5,5,246,2,0,0,hr,low
13994,0,0.15,0.68,5,246,2,0,0,sales,low
13995,0,0.7,0.9,5,246,2,0,0,support,medium
13996,0,0.92,0.76,5,246,2,1,0,accounting,low
13997,0,0.86,0.68,5,246,2,0,0,sales,medium
13998,0,0.32,0.48,5,246,3,0,0,support,low
13999,0,0.64,0.91,5,246,3,0,0,hr,low
14000,0,0.48,0.86,5,246,3,0,0,technical,low
14001,0,0.83,0.61,5,246,3,0,0,support,medium
14002,0,0.88,0.71,5,246,3,0,0,marketing,medium
14003,0,0.95,0.78,5,246,3,0,0,support,low
14004,0,0.49,0.58,5,246,3,1,0,sales,medium
14005,0,0.69,0.85,5,246,3,0,0,IT,medium
14006,0,0.86,0.96,5,246,3,0,0,support,medium
14007,0,0.84,0.85,5,246,3,0,0,support,medium
14008,0,0.49,0.37,5,246,3,0,0,support,medium
14009,0,0.49,0.37,5,246,3,0,0,support,medium
14010,0,0.85,0.9,5,247,2,0,0,technical,medium
14011,0,0.78,0.82,5,247,3,0,0,sales,low
14012,0,0.83,0.55,5,247,3,0,0,sales,low
14013,0,0.53,0.6,5,247,3,0,0,technical,low
14014,0,0.7,0.57,5,247,3,0,0,RandD,low
14015,0,0.59,0.8,5,247,3,0,0,accounting,medium
14016,0,1,0.56,5,247,3,0,0,technical,low
14017,0,0.52,0.54,5,247,4,0,0,technical,high
14018,0,0.78,0.5,5,247,4,0,0,product_mng,medium
14019,0,0.78,0.5,5,247,4,0,0,product_mng,medium
14020,0,0.94,0.64,5,247,10,0,0,sales,medium
14021,0,0.94,0.64,5,247,10,0,0,sales,medium
14022,0,0.63,0.87,5,248,2,0,0,technical,low
14023,0,0.72,0.71,5,248,2,0,0,marketing,low
14024,0,0.87,0.74,5,248,2,0,0,IT,low
14025,0,0.8,0.81,5,248,2,1,0,RandD,low
14026,0,0.8,0.81,5,248,2,1,0,RandD,low
14027,0,0.98,0.66,5,248,3,0,0,technical,medium
14028,0,0.92,0.94,5,248,3,0,0,technical,medium
14029,0,0.34,0.63,5,248,3,0,0,sales,low
14030,0,0.67,0.64,5,248,3,0,0,support,medium
14031,0,0.96,0.98,5,248,3,0,0,product_mng,low
14032,0,0.83,0.87,5,248,3,0,0,sales,low
14033,0,0.56,0.79,5,248,3,0,0,sales,medium
14034,0,0.56,0.79,5,248,3,0,0,sales,medium
14035,0,0.71,0.8,5,248,4,0,0,management,medium
14036,0,0.93,0.74,5,248,8,1,0,support,low
14037,0,0.93,0.74,5,248,8,1,0,support,low
14038,0,0.66,0.73,5,249,2,0,0,support,medium
14039,0,0.81,0.77,5,249,2,0,0,support,low
14040,0,0.9,0.89,5,249,3,1,0,IT,low
14041,0,0.64,0.61,5,249,3,1,0,support,medium
14042,0,0.9,0.74,5,249,3,0,0,support,medium
14043,0,0.73,0.73,5,249,3,0,0,technical,medium
14044,0,0.76,0.84,5,249,3,0,0,support,low
14045,0,0.5,0.85,5,249,3,1,0,accounting,medium
14046,0,0.19,0.85,5,249,3,0,0,marketing,low
14047,0,0.54,0.79,5,249,3,1,0,management,high
14048,0,0.19,0.85,5,249,3,0,0,marketing,low
14049,0,0.54,0.79,5,249,3,1,0,management,high
14050,0,0.21,0.6,5,249,4,0,0,sales,medium
14051,0,0.15,0.67,5,249,5,0,0,support,high
14052,0,0.33,0.82,5,249,6,0,0,product_mng,low
14053,0,0.79,0.56,5,250,2,1,1,management,medium
14054,0,0.63,0.67,5,250,2,0,0,product_mng,low
14055,0,0.83,0.78,5,250,2,1,0,sales,low
14056,0,0.48,0.77,5,250,2,0,1,RandD,medium
14057,0,0.48,0.77,5,250,2,0,1,RandD,medium
14058,0,0.65,0.86,5,250,3,0,0,IT,low
14059,0,0.94,0.59,5,250,3,0,0,hr,low
14060,0,0.83,0.55,5,250,3,1,0,sales,medium
14061,0,0.77,0.71,5,250,3,1,0,sales,medium
14062,0,0.77,0.71,5,250,3,1,0,sales,medium
14063,0,0.4,0.87,5,250,4,0,0,sales,low
14064,0,0.81,0.81,5,250,4,0,1,sales,medium
14065,0,0.81,0.81,5,250,4,0,1,sales,medium
14066,0,0.17,0.59,5,250,5,0,0,marketing,low
14067,0,0.18,0.49,5,250,5,1,0,RandD,medium
14068,0,0.62,0.78,5,250,6,0,0,sales,low
14069,0,0.52,0.96,5,251,2,1,0,sales,low
14070,0,0.97,1,5,251,2,0,0,accounting,medium
14071,0,0.62,0.96,5,251,2,0,0,hr,high
14072,0,0.81,0.77,5,251,2,0,0,sales,low
14073,0,0.81,0.77,5,251,2,0,0,sales,low
14074,0,0.51,0.5,5,251,3,1,0,sales,low
14075,0,0.55,0.81,5,251,3,0,0,IT,low
14076,0,0.58,0.48,5,251,3,0,0,sales,medium
14077,0,0.8,0.87,5,251,3,0,0,sales,medium
14078,0,0.18,0.92,5,251,4,0,0,accounting,medium
14079,0,0.95,0.99,5,251,4,0,0,product_mng,low
14080,0,0.95,0.99,5,251,4,0,0,product_mng,low
14081,0,0.89,0.55,5,251,10,0,0,management,high
14082,0,0.89,0.55,5,251,10,0,0,management,high
14083,0,0.78,0.56,5,252,2,0,0,sales,high
14084,0,0.63,0.63,5,252,2,0,0,product_mng,low
14085,0,0.77,0.54,5,252,2,0,0,IT,low
14086,0,0.82,0.99,5,252,3,1,0,RandD,low
14087,0,0.82,0.92,5,252,3,0,0,management,medium
14088,0,0.78,0.98,5,252,3,0,0,sales,high
14089,0,0.57,0.75,5,252,3,0,0,RandD,medium
14090,0,0.76,0.99,5,252,3,1,0,sales,low
14091,0,0.92,0.82,5,252,3,0,0,support,medium
14092,0,0.24,0.61,5,252,4,0,0,technical,medium
14093,0,0.38,0.94,5,252,5,0,0,sales,low
14094,0,0.87,0.42,5,252,5,0,0,sales,low
14095,0,0.44,0.74,5,253,2,0,0,accounting,medium
14096,0,0.92,0.94,5,253,2,0,0,technical,high
14097,0,0.54,0.71,5,253,2,1,0,support,high
14098,0,0.88,0.99,5,253,2,0,0,technical,medium
14099,0,0.88,0.99,5,253,2,0,0,technical,medium
14100,0,0.8,0.85,5,253,3,1,0,technical,low
14101,0,0.14,0.68,5,253,5,0,0,support,low
14102,0,0.67,0.6,5,253,6,0,0,sales,medium
14103,0,0.67,0.6,5,253,6,0,0,sales,medium
14104,0,0.59,0.95,5,254,2,0,0,technical,medium
14105,0,0.66,0.7,5,254,2,0,0,IT,medium
14106,0,0.87,0.76,5,254,2,1,0,hr,low
14107,0,0.9,0.88,5,254,2,0,0,marketing,medium
14108,0,0.67,0.87,5,254,2,0,0,support,low
14109,0,0.9,0.88,5,254,2,0,0,marketing,medium
14110,0,0.67,0.87,5,254,2,0,0,support,low
14111,0,0.94,0.91,5,254,3,0,0,accounting,low
14112,0,0.59,0.99,5,254,3,1,0,sales,low
14113,0,0.67,0.93,5,254,3,1,0,RandD,medium
14114,0,0.56,0.59,5,254,4,0,0,support,high
14115,0,0.99,0.8,5,254,5,0,0,sales,medium
14116,0,0.57,0.61,5,254,5,0,0,marketing,low
14117,0,0.46,0.87,5,254,5,1,0,sales,low
14118,0,0.98,0.62,5,254,5,1,0,sales,low
14119,0,0.77,0.55,5,255,2,0,0,support,medium
14120,0,0.7,0.74,5,255,2,0,0,technical,medium
14121,0,0.54,0.95,5,255,2,0,0,IT,medium
14122,0,0.5,0.75,5,255,3,0,0,sales,medium
14123,0,0.74,0.92,5,255,3,0,0,support,low
14124,0,0.15,0.78,5,255,3,0,0,IT,high
14125,0,0.61,0.52,5,255,3,0,0,support,medium
14126,0,0.88,0.71,5,255,3,0,0,support,medium
14127,0,0.74,0.76,5,255,4,0,0,sales,medium
14128,0,0.93,0.97,5,255,4,0,0,support,medium
14129,0,0.81,0.92,5,255,4,1,0,technical,low
14130,0,0.76,0.57,5,255,4,0,0,management,medium
14131,0,0.76,0.57,5,255,4,0,0,management,medium
14132,0,0.21,0.5,5,255,5,0,0,technical,medium
14133,0,0.47,0.44,5,255,5,1,0,support,low
14134,0,0.48,0.94,5,255,6,0,0,accounting,medium
14135,0,0.69,0.76,5,255,6,0,0,technical,low
14136,0,0.68,0.88,5,256,2,0,0,technical,medium
14137,0,0.8,0.77,5,256,2,0,0,technical,low
14138,0,0.52,0.86,5,256,3,0,0,support,medium
14139,0,0.78,0.69,5,256,3,0,0,RandD,low
14140,0,0.5,0.74,5,256,3,1,0,support,medium
14141,0,0.77,0.53,5,256,3,0,0,accounting,medium
14142,0,0.5,0.49,5,256,3,0,0,sales,medium
14143,0,0.55,0.55,5,256,3,0,0,RandD,medium
14144,0,0.62,0.52,5,256,4,0,0,product_mng,medium
14145,0,0.56,0.51,5,256,4,1,0,sales,low
14146,0,0.9,0.88,5,256,4,0,0,support,medium
14147,0,0.42,0.74,5,256,6,0,0,management,medium
14148,0,0.85,0.64,5,256,7,0,0,product_mng,low
14149,0,0.85,0.64,5,256,7,0,0,product_mng,low
14150,0,0.83,0.61,5,257,2,0,0,hr,low
14151,0,0.59,0.57,5,257,2,0,0,sales,low
14152,0,0.94,0.53,5,257,2,0,1,sales,medium
14153,0,0.77,0.87,5,257,2,0,0,product_mng,medium
14154,0,0.88,0.86,5,257,3,0,0,technical,low
14155,0,0.52,0.8,5,257,3,0,0,support,medium
14156,0,0.89,0.79,5,257,3,0,0,marketing,medium
14157,0,0.88,0.87,5,257,3,0,0,IT,medium
14158,0,0.78,0.54,5,257,3,0,0,sales,high
14159,0,0.76,0.77,5,257,3,0,0,RandD,medium
14160,0,0.58,0.9,5,257,3,0,0,marketing,medium
14161,0,0.16,0.7,5,257,4,0,0,sales,medium
14162,0,0.17,0.71,5,257,4,1,0,sales,medium
14163,0,0.98,0.79,5,257,4,0,0,technical,medium
14164,0,0.98,0.79,5,257,4,0,0,technical,medium
14165,0,0.39,0.87,5,257,5,1,0,IT,medium
14166,0,0.52,0.64,5,258,2,0,0,support,medium
14167,0,0.89,0.75,5,258,2,0,0,sales,medium
14168,0,0.74,0.51,5,258,2,0,0,sales,low
14169,0,0.97,0.63,5,258,2,0,0,IT,medium
14170,0,0.5,0.83,5,258,2,0,0,IT,low
14171,0,0.97,0.63,5,258,2,0,0,IT,medium
14172,0,0.5,0.83,5,258,2,0,0,IT,low
14173,0,0.16,0.9,5,258,3,0,0,technical,medium
14174,0,0.8,0.97,5,258,3,0,0,IT,medium
14175,0,0.92,0.5,5,258,3,0,0,hr,medium
14176,0,0.67,0.92,5,258,3,0,0,technical,high
14177,0,0.54,0.51,5,258,3,0,0,IT,high
14178,0,0.81,0.92,5,258,3,0,1,sales,medium
14179,0,0.81,0.92,5,258,3,0,1,sales,medium
14180,0,0.17,0.73,5,258,4,0,0,technical,medium
14181,0,0.23,0.87,5,258,4,1,0,accounting,high
14182,0,0.24,0.91,5,258,6,0,0,support,low
14183,0,0.64,0.52,5,258,10,1,0,management,high
14184,0,0.64,0.52,5,258,10,1,0,management,high
14185,0,0.86,0.73,5,259,2,0,0,technical,medium
14186,0,0.54,0.63,5,259,2,0,0,sales,medium
14187,0,0.69,0.94,5,259,2,0,0,IT,medium
14188,0,0.81,0.92,5,259,3,0,0,IT,low
14189,0,0.66,0.61,5,259,3,0,0,technical,high
14190,0,0.92,0.49,5,259,3,1,0,support,medium
14191,0,0.62,0.67,5,259,3,0,0,technical,medium
14192,0,0.78,0.63,5,259,3,0,0,sales,low
14193,0,0.97,0.79,5,259,3,0,1,support,medium
14194,0,0.78,0.63,5,259,3,0,0,sales,low
14195,0,0.97,0.79,5,259,3,0,1,support,medium
14196,0,0.51,0.51,5,259,4,0,0,sales,low
14197,0,0.6,0.49,5,259,4,0,0,technical,low
14198,0,0.14,0.56,5,259,4,1,0,IT,low
14199,0,0.14,0.56,5,259,4,1,0,IT,low
14200,0,0.31,0.54,5,259,5,1,0,technical,medium
14201,0,0.14,0.51,5,259,5,0,0,product_mng,medium
14202,0,0.72,0.79,5,260,2,0,0,technical,low
14203,0,0.58,0.76,5,260,2,1,0,technical,low
14204,0,0.9,0.58,5,260,2,0,0,support,medium
14205,0,0.98,0.62,5,260,2,1,0,support,low
14206,0,0.78,0.61,5,260,2,0,0,accounting,medium
14207,0,0.51,0.63,5,260,2,0,0,product_mng,high
14208,0,0.51,0.63,5,260,2,0,0,product_mng,high
14209,0,0.61,0.55,5,260,3,0,0,technical,medium
14210,0,0.88,0.67,5,260,3,1,0,RandD,low
14211,0,0.98,0.54,5,260,3,0,0,support,medium
14212,0,0.75,0.72,5,260,3,0,0,sales,low
14213,0,0.63,0.88,5,260,3,0,0,marketing,medium
14214,0,0.89,0.96,5,260,3,0,0,sales,low
14215,0,0.7,0.64,5,260,3,0,0,IT,low
14216,0,0.97,0.72,5,260,4,0,0,technical,medium
14217,0,0.51,0.94,5,260,4,0,0,technical,low
14218,0,0.14,0.76,5,260,6,0,0,technical,high
14219,0,0.89,0.74,5,260,6,0,0,technical,medium
14220,0,0.89,0.74,5,260,6,0,0,technical,medium
14221,0,0.8,0.54,5,261,2,0,0,sales,medium
14222,0,0.99,0.96,5,261,3,0,0,support,high
14223,0,0.87,0.59,5,261,3,0,0,IT,medium
14224,0,0.65,0.55,5,261,3,1,0,technical,medium
14225,0,0.94,0.63,5,261,3,0,0,support,low
14226,0,0.78,0.63,5,261,3,0,0,technical,low
14227,0,0.51,0.52,5,261,3,1,0,RandD,low
14228,0,0.51,0.52,5,261,3,1,0,RandD,low
14229,0,0.7,0.83,5,261,4,0,0,RandD,high
14230,0,0.99,0.85,5,261,4,0,0,RandD,medium
14231,0,0.83,0.55,5,261,5,0,0,sales,medium
14232,0,0.46,0.55,5,261,5,0,0,RandD,medium
14233,0,0.17,0.89,5,261,5,0,0,marketing,medium
14234,0,0.54,0.81,5,261,6,0,0,RandD,medium
14235,0,0.33,0.46,5,261,6,1,0,IT,low
14236,0,0.2,0.6,5,261,8,0,0,sales,medium
14237,0,0.2,0.6,5,261,8,0,0,sales,medium
14238,0,0.66,0.59,5,262,2,0,0,technical,medium
14239,0,0.58,0.79,5,262,2,0,0,sales,high
14240,0,0.49,0.99,5,262,2,1,0,sales,medium
14241,0,0.74,0.74,5,262,2,0,0,product_mng,medium
14242,0,0.55,0.58,5,262,3,0,0,support,medium
14243,0,0.71,0.55,5,262,3,0,0,support,medium
14244,0,0.97,0.9,5,262,3,0,0,sales,medium
14245,0,0.97,0.9,5,262,3,0,0,sales,medium
14246,0,0.64,0.99,5,262,5,0,0,sales,low
14247,0,0.12,0.65,5,262,6,0,0,support,medium
14248,0,0.77,0.48,5,262,7,0,0,IT,medium
14249,0,0.77,0.48,5,262,7,0,0,IT,medium
14250,0,0.85,0.78,5,263,2,1,0,technical,low
14251,0,0.77,0.74,5,263,2,0,0,sales,medium
14252,0,0.6,0.71,5,263,2,1,0,IT,medium
14253,0,0.77,0.73,5,263,2,0,0,accounting,high
14254,0,0.57,0.62,5,263,2,0,0,support,medium
14255,0,0.7,0.74,5,263,3,1,0,hr,low
14256,0,0.63,0.67,5,263,3,0,0,technical,medium
14257,0,0.85,0.77,5,263,3,0,0,support,medium
14258,0,0.69,0.8,5,263,3,1,0,accounting,medium
14259,0,0.41,0.63,5,263,3,0,0,RandD,medium
14260,0,0.99,0.59,5,263,3,0,0,sales,high
14261,0,0.7,0.54,5,263,3,0,0,technical,low
14262,0,0.7,0.54,5,263,3,0,0,technical,low
14263,0,0.56,0.39,5,263,4,0,0,marketing,medium
14264,0,0.82,0.58,5,263,8,0,0,IT,medium
14265,0,0.82,0.58,5,263,8,0,0,IT,medium
14266,0,0.5,0.7,5,264,2,0,0,technical,low
14267,0,0.7,0.78,5,264,2,0,0,sales,medium
14268,0,0.92,0.84,5,264,3,0,0,technical,medium
14269,0,0.88,0.58,5,264,3,0,0,technical,low
14270,0,1,0.61,5,264,3,0,0,RandD,medium
14271,0,0.27,0.75,5,264,3,0,0,technical,medium
14272,0,0.84,0.55,5,264,3,0,0,technical,medium
14273,0,0.74,0.87,5,264,3,0,0,accounting,high
14274,0,0.88,0.67,5,264,3,0,0,product_mng,medium
14275,0,0.74,0.87,5,264,3,0,0,accounting,high
14276,0,0.88,0.67,5,264,3,0,0,product_mng,medium
14277,0,0.88,0.52,5,264,4,0,0,product_mng,medium
14278,0,0.66,0.63,5,264,5,0,0,accounting,low
14279,0,0.13,0.9,5,264,6,0,0,technical,high
14280,0,0.13,0.9,5,264,6,0,0,technical,high
14281,0,0.5,1,5,264,8,0,1,accounting,high
14282,0,0.5,1,5,264,8,0,1,accounting,high
14283,0,0.99,0.68,5,264,10,1,0,support,medium
14284,0,0.99,0.68,5,264,10,1,0,support,medium
